DateTime,MpKrakAlKras,MpKrakBujaka,MpKrakBulwar,MpKrakOsPias,MpKrakSwoszo,MpKrakWadow,MpKrakZloRog
2020-06-24 07:59:59,23.3523,19.099,20.6491,25.1817,22.8411,15.5894,24.2436
2020-06-24 09:00:00,32.724,23.9873,28.7555,24.8588,18.4391,18.5681,24.8815
2020-06-24 10:00:00,32.7596,28.7991,25.8519,19.7286,22.181,21.2579,21.2172
2020-06-24 10:59:59,25.5223,20.1462,25.9393,24.2654,12.7691,15.6679,18.1521
2020-06-24 12:00:00,29.8617,26.1139,22.7429,22.2665,16.4378,19.7072,18.5555
2020-06-24 13:00:00,31.9052,26.042,26.0118,22.6728,20.3569,14.9933,25.3495
2020-06-24 13:59:59,26.1275,19.2318,24.2287,22.2552,13.3042,30.8881,18.0963
2020-06-24 15:00:00,26.4874,14.5907,18.0836,26.2792,19.7982,30.3218,16.1162
2020-06-24 16:00:00,23.8165,10.7683,18.7456,18.3596,11.5658,19.9885,23.5286
2020-06-24 16:59:59,29.3106,10.1908,19.9459,16.9641,12.54,17.0279,23.5086
2020-06-24 18:00:00,29.9539,24.538,22.8809,23.4237,12.5197,26.3059,27.9689
2020-06-24 19:00:00,29.1808,19.9472,25.133,29.217,14.4406,20.9386,25.09
2020-06-24 19:59:59,28.7945,20.5103,25.7829,22.8869,12.9885,21.7182,20.0802
2020-06-24 21:00:00,28.5953,20.3002,27.4146,19.8335,16.7606,29.018,20.4328
2020-06-24 22:00:00,29.3603,28.6806,24.5469,26.4577,24.7672,28.6554,29.4642
2020-06-24 22:59:59,31.0148,34.3041,31.2818,23.0495,22.8566,21.0687,27.3293
2020-06-25 00:00:00,29.6776,24.8524,24.4332,24.0235,24.1362,25.2823,24.9285
2020-06-25 01:00:00,23.3357,25.416,23.775,21.5482,27.0402,20.5732,21.2116
2020-06-25 01:59:59,23.1875,17.3167,25.3865,22.1797,18.7165,24.6623,18.3962
2020-06-25 03:00:00,22.1448,20.3302,24.5115,19.0718,18.8675,23.1837,22.2416
2020-06-25 04:00:00,26.0076,24.3501,23.1423,24.7543,21.7449,24.4752,18.9876
2020-06-25 04:59:59,32.8874,33.5331,23.4772,28.3641,37.5938,13.8609,23.0092
2020-06-25 06:00:00,44.2665,31.4542,27.7043,24.7039,31.3114,22.8961,31.1137
2020-06-25 07:00:00,39.1814,21.0918,30.5542,21.0141,25.7635,24.4704,28.9864
2020-06-25 07:59:59,30.8391,28.413,26.3552,17.3145,18.6011,23.0558,19.0657
2020-06-25 09:00:00,31.0162,28.4609,18.9353,7.27466,22.2907,12.8096,19.8737
2020-06-25 10:00:00,23.813,14.1453,17.5495,16.5151,17.4274,12.6495,16.1756
2020-06-25 10:59:59,23.3726,13.8256,15.2572,9.29229,20.6651,7.1914,14.7253
2020-06-25 12:00:00,20.7088,16.7108,13.8762,17.3145,9.73256,9.69909,18.2685
2020-06-25 13:00:00,21.7149,14.5669,15.9836,8.54043,9.824,15.3855,12.0418
2020-06-25 13:59:59,25.7119,17.5857,15.6056,18.3704,17.0389,13.5714,16.2263
2020-06-25 15:00:00,21.705,19.9709,14.8526,16.9262,15.2614,8.23215,13.3622
2020-06-25 16:00:00,24.8376,16.5576,16.7537,15.5248,11.5034,15.2641,17.2993
2020-06-25 16:59:59,22.1345,15.7595,17.2724,11.0538,13.0263,13.7111,19.7752
2020-06-25 18:00:00,25.7965,27.8014,24.7014,20.4412,13.2494,18.6544,19.9345
2020-06-25 19:00:00,16.5698,12.4857,12.7935,6.98776,7.91486,3.51,11.7975
2020-06-25 19:59:59,15.5871,11.5312,12.2686,7.79492,7.38319,4.66658,9.07802
2020-06-25 21:00:00,17.1206,11.4741,15.7119,17.4515,5.26663,13.2472,14.4121
2020-06-25 22:00:00,18.7334,11.28,17.9769,17.5357,12.577,17.6876,19.1471
2020-06-25 22:59:59,25.7061,16.6034,20.7863,20.7309,14.5918,6.93888,22.6981
2020-06-26 00:00:00,26.5292,21.5547,23.8139,17.9639,15.6782,20.2932,17.1418
2020-06-26 01:00:00,27.0495,22.9461,26.3502,27.3346,19.333,20.0814,20.1672
2020-06-26 01:59:59,29.2462,13.2021,27.0759,16.4987,24.58,18.2586,18.6906
2020-06-26 03:00:00,26.478,21.8563,33.461,24.716,21.7821,27.2454,21.0982
2020-06-26 04:00:00,28.4289,25.0039,31.7498,18.7328,18.7073,26.3667,19.6255
2020-06-26 04:59:59,30.8532,18.3364,31.3562,26.7074,12.6667,25.9527,24.0124
2020-06-26 06:00:00,38.0888,19.3618,25.6597,29.5565,16.9071,31.8748,29.0425
2020-06-26 07:00:00,40.2647,34.349,35.2849,31.7025,29.3713,22.2981,33.1427
2020-06-26 07:59:59,36.5286,26.9009,38.559,35.1371,32.5005,29.386,30.9032
2020-06-26 09:00:00,32.0999,35.3054,32.6307,26.0451,36.655,17.361,32.9246
2020-06-26 10:00:00,27.5431,19.6198,24.6263,18.1175,14.8449,7.80081,21.6551
2020-06-26 10:59:59,25.5757,20.0958,18.6323,17.601,16.2717,7.62567,24.5874
2020-06-26 12:00:00,22.8671,15.5304,14.4548,15.7481,10.7765,14.2195,16.699
2020-06-26 13:00:00,24.4773,11.9805,17.6737,19.3233,7.942,21.7558,18.366
2020-06-26 13:59:59,18.7606,16.4686,10.1978,8.14975,8.49634,15.2607,12.7554
2020-06-26 15:00:00,16.2306,5.80656,13.0272,10.4323,11.1863,9.34674,12.2201
2020-06-26 16:00:00,15.4458,10.4095,12.9243,15.0715,8.3994,10.8938,11.8903
2020-06-26 16:59:59,13.1778,9.08429,8.87076,10.907,10.0477,7.73348,7.67573
2020-06-26 18:00:00,14.0366,7.20357,11.0075,5.82586,12.5754,7.41695,10.0176
2020-06-26 19:00:00,13.7944,14.2582,12.4943,6.05283,9.45769,14.7106,14.1936
2020-06-26 19:59:59,14.1606,14.8397,11.9009,15.4187,9.78402,8.31283,13.5202
2020-06-26 21:00:00,20.0134,9.7907,14.0932,22.2075,15.1431,6.37389,10.0092
2020-06-26 22:00:00,17.9756,12.9494,15.2095,9.47844,8.52944,14.429,13.7167
2020-06-26 22:59:59,16.971,12.96,17.7209,20.9339,10.3386,25.1427,13.839
2020-06-27 00:00:00,21.2357,13.7833,19.306,12.3874,10.065,21.1962,16.7734
2020-06-27 01:00:00,30.046,16.7053,16.739,15.9679,25.5046,21.2724,15.4556
2020-06-27 01:59:59,22.9661,20.1172,15.2596,15.7823,20.571,23.7586,13.3438
2020-06-27 03:00:00,22.4161,7.55743,14.5422,21.528,15.8238,19.089,11.7322
2020-06-27 04:00:00,22.3414,13.4671,15.9741,22.9507,9.02274,16.6472,15.6759
2020-06-27 04:59:59,23.907,18.9973,15.5448,12.5855,,15.9037,12.9705
2020-06-27 06:00:00,19.3022,11.6315,16.0611,9.58089,75.9737,14.3751,9.58822
2020-06-27 07:00:00,21.9965,9.59487,17.054,16.1317,13.6324,15.1272,10.0242
2020-06-27 07:59:59,19.7293,9.92702,17.4245,7.26249,12.6932,17.1365,9.25623
2020-06-27 09:00:00,25.0306,12.5561,13.5869,23.8836,28.0817,8.96117,10.6531
2020-06-27 10:00:00,25.7064,9.19373,15.5935,13.6768,13.9561,10.0087,14.9129
2020-06-27 10:59:59,23.2999,19.1844,16.6183,13.2121,19.1822,10.8875,18.7464
2020-06-27 12:00:00,20.3687,7.91974,14.7471,15.4221,14.8507,15.2526,14.6253
2020-06-27 13:00:00,19.8412,14.6053,13.4607,15.3317,13.1646,12.3316,15.692
2020-06-27 13:59:59,19.104,13.4956,14.5878,13.5472,12.8621,12.872,16.87
2020-06-27 15:00:00,19.243,13.1485,13.9081,17.9326,12.9818,15.7942,16.7493
2020-06-27 16:00:00,21.1339,20.4407,14.7933,18.0985,13.3961,14.1184,19.0342
2020-06-27 16:59:59,19.7749,14.8233,13.1891,16.5228,13.7674,11.7941,12.4037
2020-06-27 18:00:00,17.4309,14.9352,12.2349,19.7454,10.6168,13.6559,17.3383
2020-06-27 19:00:00,21.0326,12.066,14.0416,12.2188,15.7072,17.5014,18.8708
2020-06-27 19:59:59,26.1183,23.8988,17.2211,16.0286,19.6767,13.0127,34.3523
2020-06-27 21:00:00,36.627,42.521,42.5704,25.2277,18.0833,20.6245,21.8534
2020-06-27 22:00:00,35.8636,45.6328,61.8814,21.7662,25.355,41.312,27.1016
2020-06-27 22:59:59,34.6433,37.9619,44.5779,27.8019,21.1562,37.8215,26.1172
2020-06-28 00:00:00,34.4039,30.8756,37.2108,23.1791,17.9679,30.6946,25.9116
2020-06-28 01:00:00,31.4461,33.1535,31.9823,27.4398,21.1327,31.1956,29.1518
2020-06-28 01:59:59,29.7489,18.8674,28.0675,28.1436,19.4137,27.519,22.6224
2020-06-28 03:00:00,15.6376,11.8824,14.9511,9.35915,10.2277,17.4105,11.2829
2020-06-28 04:00:00,12.5914,11.3504,10.9686,8.44485,8.54891,10.7731,10.5571
2020-06-28 04:59:59,12.1819,6.80273,9.511,7.69842,6.98082,8.71966,13.2981
2020-06-28 06:00:00,,6.66962,9.38146,6.96674,6.79733,6.46449,11.2572
2020-06-28 07:00:00,12.3555,12.5422,10.523,4.83733,12.1639,7.22499,11.7126
2020-06-28 07:59:59,14.1565,8.85283,12.2712,9.31625,16.7262,8.14889,10.7696
2020-06-28 09:00:00,14.8106,6.42352,11.4942,6.95366,12.868,7.16922,13.7862
2020-06-28 10:00:00,15.2442,11.6852,14.2147,9.89169,12.3432,6.0181,16.6395
2020-06-28 10:59:59,14.0005,21.762,15.001,8.8365,11.3454,17.415,10.4455
2020-06-28 12:00:00,12.1565,9.96229,13.4025,15.9209,7.87708,12.3467,9.7778
2020-06-28 13:00:00,11.5226,14.5315,13.5917,13.8873,8.56408,10.9869,11.9071
2020-06-28 13:59:59,11.8227,12.391,14.1624,12.1516,12.0048,11.4993,13.5437
2020-06-28 15:00:00,11.6901,11.5719,14.2766,14.1728,14.57,15.347,13.8955
2020-06-28 16:00:00,12.5712,10.6552,12.8339,13.7572,14.9513,10.5098,14.8904
2020-06-28 16:59:59,11.8779,12.8383,13.6962,13.2692,15.7526,17.0078,16.4066
2020-06-28 18:00:00,14.423,20.9989,13.0019,8.62572,13.628,18.8324,13.5369
2020-06-28 19:00:00,17.7669,9.79372,13.3519,12.2069,13.7704,16.254,19.9991
2020-06-28 19:59:59,20.4843,8.56728,14.9441,10.3968,15.1933,22.1385,25.1322
2020-06-28 21:00:00,25.0133,24.865,17.4556,13.1845,21.1847,10.9698,23.4352
2020-06-28 22:00:00,26.5728,29.567,17.3296,14.4389,24.074,16.031,22.1932
2020-06-28 22:59:59,25.7204,33.9556,18.6184,15.4053,17.7656,18.774,16.7628
2020-06-29 00:00:00,25.1484,24.2348,19.5307,18.8034,13.3376,19.7369,17.1387
2020-06-29 01:00:00,21.6889,13.2241,17.2998,17.8051,10.5417,21.7015,21.7325
2020-06-29 01:59:59,21.2576,14.2893,18.6446,25.1025,9.64026,25.5761,19.3906
2020-06-29 03:00:00,22.4161,19.2966,17.5224,20.6482,10.0348,25.1249,21.9838
2020-06-29 04:00:00,24.541,21.4903,18.2423,19.2405,14.4071,25.7479,20.0706
2020-06-29 04:59:59,30.2618,26.4265,19.2661,21.3834,19.9222,21.4474,21.2154
2020-06-29 06:00:00,31.4836,18.5012,22.9297,14.5373,19.7713,22.3213,23.9938
2020-06-29 07:00:00,33.9906,27.3851,21.1248,13.7493,36.0506,11.5971,22.0761
2020-06-29 07:59:59,28.2101,40.9528,23.1684,12.1535,21.3208,8.76648,21.818
2020-06-29 09:00:00,30.4863,19.9811,16.176,41.9559,17.5568,,22.9809
2020-06-29 10:00:00,24.3416,19.1901,16.9374,12.8008,15.01,,19.8054
2020-06-29 10:59:59,25.689,16.8684,13.7035,11.505,,,12.7655
2020-06-29 12:00:00,24.2476,19.7778,16.9593,10.7716,,8.42301,13.4655
2020-06-29 13:00:00,20.3543,17.7324,17.5027,19.1414,73.0068,15.2393,15.7191
2020-06-29 13:59:59,20.3299,16.2082,,8.14112,15.9474,15.7871,14.0187
2020-06-29 15:00:00,10.165,10.2224,,9.61511,4.59012,8.11218,10.4336
2020-06-29 16:00:00,9.09594,5.96823,,7.65046,3,3.96,7.02476
2020-06-29 16:59:59,11.307,4.62044,,3,3,3.96,12.3729
2020-06-29 18:00:00,11.3517,21.1286,,12.432,3.55867,3.96,9.4188
2020-06-29 19:00:00,16.559,27.1131,,8.45972,10.8562,6.57972,7.18187
2020-06-29 19:59:59,20.8397,12.6247,9.05115,4.72888,6.37271,6.36967,11.6912
2020-06-29 21:00:00,20.6427,11.023,12.3724,8.596,5.4574,10.559,13.4011
2020-06-29 22:00:00,22.4843,12.9027,14.017,12.9603,10.9943,12.4619,14.0097
2020-06-29 22:59:59,21.8847,15.8308,12.4836,13.5596,13.9656,15.7361,16.2318
2020-06-30 00:00:00,24.762,15.1106,14.5464,18.545,12.8994,20.4962,15.6852
2020-06-30 01:00:00,24.2471,12.3262,19.193,10.0879,20.142,13.1739,17.0461
2020-06-30 01:59:59,30.0017,16.307,19.7154,19.1871,17.6488,24.473,16.2603
2020-06-30 03:00:00,28.1093,11.9521,21.254,11.4775,11.3872,17.2761,16.0878
2020-06-30 04:00:00,26.1423,10.1785,21.4804,22.7867,10.2811,25.1273,18.5319
2020-06-30 04:59:59,28.8617,15.7919,20.1865,21.8914,11.2689,18.1519,17.9422
2020-06-30 06:00:00,28.527,20.399,15.9985,17.2098,21.3089,20.186,15.0125
2020-06-30 07:00:00,26.7761,12.8816,14.4158,18.3158,20.4551,8.61123,14.6496
2020-06-30 07:59:59,23.4364,16.3708,15.9265,18.0424,22.04,8.09449,21.9372
2020-06-30 09:00:00,18.003,10.7644,13.4161,17.5936,17.1033,7.20396,17.4982
2020-06-30 10:00:00,15.5422,12.7591,9.87908,17.4215,13.0122,7.92426,13.3145
2020-06-30 10:59:59,13.3559,15.8062,8.32239,14.7718,12.6492,4.11958,10.8471
2020-06-30 12:00:00,13.6932,12.7856,10.1814,12.0684,11.7496,5.17724,6.40228
2020-06-30 13:00:00,12.1139,9.71617,9.72628,12.8502,10.8456,8.77105,5.2448
2020-06-30 13:59:59,13.7693,8.62112,11.5004,18.4392,9.14373,12.0299,10.8985
2020-06-30 15:00:00,12.8509,6.4641,9.28783,20.3871,6.32604,8.99757,11.9357
2020-06-30 16:00:00,13.0194,5.90474,10.2983,15.4384,5.84439,7.12069,13.1073
2020-06-30 16:59:59,14.7811,17.8812,12.3858,13.3535,7.29576,10.5636,21.3964
2020-06-30 18:00:00,17.7992,20.8312,13.4686,17.1472,8.72187,13.9291,15.0802
2020-06-30 19:00:00,17.1558,15.3036,12.9653,14.1777,9.62813,11.7898,16.802
2020-06-30 19:59:59,18.6106,18.4601,14.8841,11.3769,9.06362,15.8494,16.6784
2020-06-30 21:00:00,22.7148,27.2837,17.4287,12.3953,24.0369,20.5301,21.9436
2020-06-30 22:00:00,29.9997,31.124,18.606,19.2672,21.3898,33.3469,18.9723
2020-06-30 22:59:59,32.0133,28.6558,19.8265,22.7017,19.2087,22.1835,20.1524
2020-07-01 00:00:00,22.0214,18.9636,16.8779,20.4037,18.8841,12.7926,23.3358
2020-07-01 01:00:00,26.2246,15.752,18.2677,21.7454,14.3276,15.565,17.9773
2020-07-01 01:59:59,34.4928,25.3776,17.4851,15.5606,17.987,15.234,15.7632
2020-07-01 03:00:00,24.6415,19.2197,16.841,17.5843,10.0939,21.9527,16.0952
2020-07-01 04:00:00,23.8942,25.6955,18.2799,14.5854,20.1277,23.8442,18.3178
2020-07-01 04:59:59,28.4268,29.5054,22.967,15.6726,12.502,7.4062,22.1292
2020-07-01 06:00:00,34.2178,23.8067,22.9056,16.2695,12.9259,18.2189,34.5205
2020-07-01 07:00:00,35.7729,12.6748,22.7568,18.5585,23.2919,11.8435,17.4998
2020-07-01 07:59:59,26.8467,15.6563,19.4167,8.17192,10.7923,10.0676,17.0741
2020-07-01 09:00:00,21.1352,11.6127,17.7528,12.9929,16.2469,14.8791,24.6253
2020-07-01 10:00:00,17.3491,12.9038,17.0936,15.3153,17.5687,10.9527,26.7881
2020-07-01 10:59:59,17.0428,14.5485,17.4217,16.7381,10.853,12.5066,13.3858
2020-07-01 12:00:00,18.331,14.4462,15.1971,14.0778,11.1552,10.0508,11.7233
2020-07-01 13:00:00,19.839,9.86458,14.1044,16.9633,11.3782,12.1475,12.7684
2020-07-01 13:59:59,19.3756,10.3766,15.6638,15.7622,11.419,9.53607,10.9842
2020-07-01 15:00:00,18.2685,16.7598,13.7967,17.7873,17.5257,8.4449,11.565
2020-07-01 16:00:00,18.9401,12.3726,16.4975,18.4167,12.4561,3.92265,12.6711
2020-07-01 16:59:59,20.0044,10.7768,14.7607,11.0456,13.1416,7.3135,14.2564
2020-07-01 18:00:00,19.2056,11.3703,13.2548,6.69291,10.5762,18.2616,12.8196
2020-07-01 19:00:00,20.9759,12.6499,15.658,15.0449,9.93096,12.708,13.9269
2020-07-01 19:59:59,23.0876,12.0272,21.4097,18.2451,22.183,20.8549,22.1907
2020-07-01 21:00:00,37.5329,27.1157,46.861,27.3917,29.8952,18.8946,20.7493
2020-07-01 22:00:00,36.1787,29.8429,32.5584,21.0716,28.1888,27.7805,21.2874
2020-07-01 22:59:59,31.0554,31.8116,27.6901,26.6519,32.0415,23.6936,23.6079
2020-07-02 00:00:00,31.9818,24.3965,22.6622,22.7315,24.5763,27.7269,25.0149
2020-07-02 01:00:00,36.2808,28.346,23.2781,14.4818,21.3673,34.3421,16.384
2020-07-02 01:59:59,28.471,19.0902,22.6646,25.4767,15.3008,27.1271,18.3699
2020-07-02 03:00:00,25.4813,21.1981,20.8497,25.3245,15.6278,22.9268,17.4958
2020-07-02 04:00:00,24.2326,29.1764,22.7748,26.427,14.5072,22.8285,18.8956
2020-07-02 04:59:59,25.033,19.1657,18.6045,15.0621,14.8646,14.5059,10.6588
2020-07-02 06:00:00,20.0754,17.7806,18.4091,12.3473,18.9499,12.5049,7.76515
2020-07-02 07:00:00,25.3163,19.5989,21.5994,15.5558,66.834,20.9729,10.1459
2020-07-02 07:59:59,23.7205,10.0898,23.8755,9.41495,3.69107,21.6445,9.51169
2020-07-02 09:00:00,17.6803,4.94148,11.5284,14.8605,3.6,12.2019,6.85342
2020-07-02 10:00:00,13.1974,4.72818,11.4417,12.871,26.9881,12.4093,6.97737
2020-07-02 10:59:59,21.9174,6.82121,13.1463,10.0996,13.2893,13.062,8.99543
2020-07-02 12:00:00,16.136,4.33002,12.1955,7.70814,10.7651,9.22505,11.3255
2020-07-02 13:00:00,18.9689,8.91408,16.8327,19.6183,9.816,11.7975,12.6945
2020-07-02 13:59:59,16.9414,6.54613,15.3013,12.1149,11.9935,18.7386,12.2621
2020-07-02 15:00:00,16.553,9.03944,13.5495,8.44977,11.8262,11.5014,10.7889
2020-07-02 16:00:00,13.6236,12.4582,15.837,10.4625,10.4608,13.447,8.04435
2020-07-02 16:59:59,16.1574,16.8359,15.5414,10.2551,12.8692,12.0226,11.6888
2020-07-02 18:00:00,13.7893,9.67242,9.47557,9.9866,13.4812,10.0063,11.04
2020-07-02 19:00:00,16.0779,6.77806,11.9433,7.1421,10.026,16.2073,7.29287
2020-07-02 19:59:59,24.5605,9.34532,10.6206,11.5658,8.03776,16.2084,8.47607
2020-07-02 21:00:00,19.1567,18.9311,13.2227,13.1025,3.6,11.9432,10.8479
2020-07-02 22:00:00,16.568,12.1518,14.1683,10.329,3.6,11.9498,12.3252
2020-07-02 22:59:59,19.7412,12.1658,13.2774,13.786,7.29247,18.687,8.21943
2020-07-03 00:00:00,17.0052,15.553,13.7394,11.0145,4.9653,17.5399,9.45243
2020-07-03 01:00:00,13.0882,10.1043,11.5006,9.94026,4.95997,14.2699,11.2315
2020-07-03 01:59:59,14.6982,9.6395,11.8498,12.4585,8.72253,18.4924,16.4454
2020-07-03 03:00:00,15.6136,13.5274,13.6587,13.5391,8.65082,12.5924,12.6196
2020-07-03 04:00:00,14.7884,10.0889,13.1968,15.1681,8.1687,11.7718,14.4721
2020-07-03 04:59:59,17.1702,9.13035,15.4952,12.0706,9.82737,10.7435,13.7443
2020-07-03 06:00:00,25.8879,19.1056,15.3256,,14.7988,16.1204,14.9058
2020-07-03 07:00:00,27.0355,23.8963,21.8404,,19.0715,18.1022,10.8838
2020-07-03 07:59:59,23.1286,27.184,21.9044,,25.0156,24.5484,10.8577
2020-07-03 09:00:00,25.1958,27.645,20.2506,,34.7205,15.7913,13.9735
2020-07-03 10:00:00,23.7914,18.3331,20.246,,25.1033,17.4685,16.1257
2020-07-03 10:59:59,15.2987,14.8808,14.7128,3,12.6676,13.4036,13.8391
2020-07-03 12:00:00,50.2694,17.8056,12.9427,3,11.9633,16.593,12.052
2020-07-03 13:00:00,62.0239,18.176,16.3118,15.5778,15.8807,20.6171,23.0445
2020-07-03 13:59:59,42.6375,24.0318,21.9834,13.982,24.3619,20.9682,15.9925
2020-07-03 15:00:00,27.3975,11.2992,19.9903,21.185,19.4045,16.4237,13.7816
2020-07-03 16:00:00,19.5991,21.5028,13.9174,17.0828,15.5322,8.66809,15.8423
2020-07-03 16:59:59,19.8086,18.1028,13.4689,13.1788,3,5.83649,16.326
2020-07-03 18:00:00,28.4726,21.3079,14.2719,16.0951,7.21815,9.27587,20.2862
2020-07-03 19:00:00,28.9841,22.9105,18.4987,23.8242,13.6902,14.9683,21.9671
2020-07-03 19:59:59,30.3302,17.4997,20.6862,21.5458,16.746,12.3959,18.731
2020-07-03 21:00:00,17.901,8.00535,16.4228,13.363,9.46417,14.8491,11.1001
2020-07-03 22:00:00,17.2922,10.7402,10.9778,11.8677,11.6882,14.6976,16.0005
2020-07-03 22:59:59,14.1581,10.614,12.8537,18.2675,14.6479,9.54894,12.9769
2020-07-04 00:00:00,16.2657,9.78079,10.2304,22.8458,14.8387,12.5092,14.1227
2020-07-04 01:00:00,26.7664,9.83323,14.7473,22.4948,14.9907,15.0627,11.2363
2020-07-04 01:59:59,28.3239,11.6938,16.6637,19.9646,11.472,16.502,20.1484
2020-07-04 03:00:00,33.9946,21.2406,18.8673,25.3894,18.0269,18.9477,20.0167
2020-07-04 04:00:00,39.408,25.5355,22.7483,25.6527,23.9223,22.8354,24.9244
2020-07-04 04:59:59,42.5424,28.9735,24.0272,28.4703,28.4474,15.3534,20.199
2020-07-04 06:00:00,46.5221,34.5077,25.3126,22.9946,31.2983,19.272,23.9444
2020-07-04 07:00:00,39.8775,23.4155,26.1459,21.4171,26.0767,18.9853,23.9332
2020-07-04 07:59:59,30.3896,20.8328,15.0534,14.1574,19.1847,15.1077,17.4209
2020-07-04 09:00:00,22.4744,20.2415,14.0428,22.8372,31.7439,13.6337,17.1383
2020-07-04 10:00:00,18.7968,16.176,14.111,13.7311,21.0817,14.0221,15.4846
2020-07-04 10:59:59,16.203,12.2762,13.8846,15.5839,10.3192,8.95013,14.465
2020-07-04 12:00:00,15.1518,12.5213,12.4022,13.3454,11.5962,14.8104,11.2721
2020-07-04 13:00:00,14.6495,10.2692,11.291,14.0694,12.2713,13.2436,9.44039
2020-07-04 13:59:59,14.7071,11.1435,11.6917,15.9003,11.8781,8.10745,6.6955
2020-07-04 15:00:00,14.1473,6.38802,11.5983,10.5625,15.5696,11.2987,12.3668
2020-07-04 16:00:00,14.0942,9.08439,11.5657,15.8046,11.3215,13.4913,10.823
2020-07-04 16:59:59,17.203,11.6784,10.9702,11.0757,10.1894,15.8734,15.1187
2020-07-04 18:00:00,19.6348,12.6293,12.2777,18.8037,11.2259,12.2295,15.8109
2020-07-04 19:00:00,19.1847,15.4667,14.8013,16.9306,11.0072,17.8174,16.3863
2020-07-04 19:59:59,21.2778,24.1218,37.9351,20.8839,17.056,15.7288,18.5191
2020-07-04 21:00:00,34.4154,37.5177,77.3674,19.888,35.4935,28.087,37.4829
2020-07-04 22:00:00,33.4716,50.5478,57.798,20.0808,32.886,34.7307,23.1568
2020-07-04 22:59:59,32.4113,35.2642,32.3025,30.7917,41.0762,33.7998,28.4311
2020-07-05 00:00:00,38.0812,29.8515,28.8749,30.3224,31.94,33.0221,24.4656
2020-07-05 01:00:00,37.7384,26.7099,28.1345,29.6662,29.391,35.4196,32.2573
2020-07-05 01:59:59,37.7323,28.0501,29.3971,20.1086,23.9872,35.3646,31.8533
2020-07-05 03:00:00,36.3748,29.5343,26.7693,26.5881,26.026,38.9099,30.8744
2020-07-05 04:00:00,35.6982,23.9669,27.0689,27.1661,17.1322,36.8011,27.4724
2020-07-05 04:59:59,33.3495,21.6331,26.3271,28.6394,19.0526,20.5261,35.5902
2020-07-05 06:00:00,31.5121,15.5728,24.0463,23.8281,20.7594,21.6192,28.99
2020-07-05 07:00:00,22.5286,13.3259,17.8174,20.8227,16.8715,17.7985,25.3695
2020-07-05 07:59:59,20.7737,15.8034,14.8657,15.2045,28.126,15.3903,18.5853
2020-07-05 09:00:00,17.4131,19.0765,13.5424,18.0316,14.0933,8.16179,19.5786
2020-07-05 10:00:00,16.3153,11.5181,11.9918,15.183,19.6505,11.3567,15.5919
2020-07-05 10:59:59,14.4306,13.8024,11.0882,17.2571,7.06707,16.6076,12.2061
2020-07-05 12:00:00,11.7639,13.0024,9.83001,11.5551,6.81218,8.56706,13.0664
2020-07-05 13:00:00,13.2016,8.94983,8.89847,14.936,8.36643,4.18488,13.4216
2020-07-05 13:59:59,12.4601,7.18114,10.1019,10.688,7.3615,11.4321,11.2184
2020-07-05 15:00:00,9.82101,9.0914,8.02587,10.1499,6.72144,7.13859,7.5505
2020-07-05 16:00:00,10.5669,10.6418,7.87255,11.3595,6.49758,3.69,6.3346
2020-07-05 16:59:59,9.20304,10.3799,6.08842,8.49069,7.04158,7.52765,7.25596
2020-07-05 18:00:00,10.7927,8.26035,8.11285,5.14954,6.7524,7.94355,8.8152
2020-07-05 19:00:00,15.727,9.7767,10.8596,9.87368,3.69245,10.8126,15.4426
2020-07-05 19:59:59,20.9129,8.32198,13.698,13.6266,5.81667,8.1513,17.2263
2020-07-05 21:00:00,26.2243,21.6514,15.699,17.6467,11.0366,10.5983,18.0964
2020-07-05 22:00:00,25.3933,22.0429,24.7442,13.2371,11.7047,13.8948,12.1125
2020-07-05 22:59:59,33.6311,25.4522,17.771,16.1138,17.4197,18.3052,10.7586
2020-07-06 00:00:00,29.9701,9.16415,15.7355,17.0754,11.7822,14.2564,15.3536
2020-07-06 01:00:00,19.7335,8.21848,31.8839,17.6525,9.20549,18.0158,12.9235
2020-07-06 01:59:59,20.47,12.8398,14.5027,19.1735,7.80022,16.7587,12.3206
2020-07-06 03:00:00,19.0747,18.9781,13.3362,15.0759,4.80533,18.8034,14.1637
2020-07-06 04:00:00,20.604,10.4864,15.0168,12.4227,4.25089,17.3655,10.2301
2020-07-06 04:59:59,23.0705,16.6811,16.8716,20.3555,9.1736,12.6544,17.042
2020-07-06 06:00:00,25.535,24.2592,16.4193,20.0897,15.8946,11.4945,17.9205
2020-07-06 07:00:00,43.4615,17.0565,16.3729,10.6988,27.714,21.3186,13.099
2020-07-06 07:59:59,24.0372,28.3558,18.2206,17.0563,21.1473,13.4545,13.7692
2020-07-06 09:00:00,19.058,7.46213,18.5449,13.8175,10.4952,9.21578,15.0575
2020-07-06 10:00:00,15.8164,5.02174,12.5544,9.86712,9.85056,4.2,12.9286
2020-07-06 10:59:59,14.4878,3.97538,12.1028,14.9588,9.52453,8.17792,10.0835
2020-07-06 12:00:00,14.3541,9.02233,12.0533,14.2871,6.85821,10.8454,12.4018
2020-07-06 13:00:00,12.2069,6.177,9.76094,17.1349,6.76156,6.63509,7.94096
2020-07-06 13:59:59,12.4385,7.46181,8.38526,15.1448,9.85891,4.2,9.68277
2020-07-06 15:00:00,13.6431,10.2293,10.1314,13.9016,10.1267,6.93923,8.69686
